image_filename,pattern,camera,width,height,corners_expected,corners_found,found_ok,rms_px,blur_lapl_var,coverage_frac,tilt_deg,quality_class,notes
20250902_173621800_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,0.1621495485305786,31.65495265322549,0.013969666280864197,,POOR,
20250902_173627755_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,0.7629162669181824,77.16169214095454,0.19098307291666666,,POOR,
20250902_173630420_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,2.2579567432403564,99.8002319609715,0.05961588541666667,,POOR,
20250902_173632087_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,2.263960361480713,134.77739868424928,0.0343434124228395,,POOR,
20250902_173634204_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,2.2006402015686035,45.88429343065592,0.018128858024691358,,POOR,
20250902_173636317_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,5.201711177825928,66.46254090525728,0.011397569444444445,,POOR,
20250902_173637541_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,4.887615203857422,184.134276182588,0.012859519675925926,,POOR,
20250902_173639103_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,1.8716400861740112,92.43164048853934,0.016349826388888888,,POOR,
20250902_173642941_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,3.112485885620117,64.01495841227627,0.05658902391975309,,POOR,
20250902_173644085_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,1.5167096853256226,186.6965298384236,0.044299768518518516,,POOR,
20250902_173645826_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,1.565685510635376,293.3655670556507,0.03897280092592593,,POOR,
20250902_173652881_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,1.9739279747009277,45.57084557284129,0.0554224537037037,,POOR,
20250902_173659074_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,4.146632194519043,45.077812981330034,0.08671223958333334,,POOR,
20250902_173702979_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,1.0057543516159058,97.14904555256958,0.062335069444444446,,POOR,
20250902_173704312_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,0.9141349196434021,78.03690296844545,0.05952980324074074,,POOR,
20250902_173705247_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,0.9062113165855408,14.965991990964895,0.06140118634259259,,POOR,
20250902_173706812_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,0.922930121421814,45.632859742044445,0.06177662037037037,,POOR,
20250902_173708014_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,0.9510076642036438,132.74085547634002,0.05896412037037037,,POOR,
20250902_173708789_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,0.9116085767745972,119.89678336165737,0.057862895447530864,,POOR,
20250902_173710398_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,0.8847435116767883,83.60839310949267,0.05645785108024692,,POOR,
20250902_173715304_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,0.22560812532901764,79.15552854824305,0.04599657600308642,,POOR,
20250902_173717184_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,0.16984109580516815,68.22852592913262,0.044212480709876545,,POOR,
20250902_173718829_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,0.19479085505008698,151.72566260468813,0.04394579475308642,,POOR,
20250902_173719595_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,0.1925785392522812,112.14745852539745,0.04412639853395062,,POOR,
20250902_173728012_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,5.844212055206299,138.6157362869212,0.0022646604938271605,,POOR,
20250902_173729872_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,5.4266228675842285,267.64925319341916,0.0027044753086419753,,POOR,
20250902_173734326_iOS.jpg,25mm_10x7,main,1920,1080,70,70,True,1.5369793176651,204.242578096823,0.021082658179012347,,POOR,
