image_filename,pattern,camera,width,height,corners_expected,corners_found,found_ok,rms_px,blur_lapl_var,coverage_frac,tilt_deg,quality_class,notes
20250902_120307040_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,1.0566980838775635,9.244403811249681,0.08411313657407407,,POOR,
20250902_120309408_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,1.0390392541885376,40.164648917333444,0.08323640046296296,,POOR,
20250902_120311056_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,0.9867452383041382,33.34680146307903,0.08381389853395062,,POOR,
20250902_120313442_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,1.060819387435913,29.2545262852482,0.11898365162037038,,POOR,
20250902_120315726_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,0.6346949934959412,41.060058580420154,0.10399811921296297,,POOR,
20250902_120319075_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,0.5665515661239624,44.597360096534,0.09989390432098766,,POOR,
20250902_120321621_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,0.20329830050468445,39.957767644730374,0.024926456404320986,,POOR,
20250902_120325434_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,0.20345193147659302,86.12321565170163,0.0246460262345679,,POOR,
20250902_120326746_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,0.1843687742948532,76.20896506939587,0.0246899112654321,,POOR,
20250902_120327917_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,0.14431466162204742,100.60480511067702,0.026450135030864196,,POOR,
20250902_120330117_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,0.13794101774692535,49.93803768546443,0.027177372685185185,,POOR,
20250902_120337665_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,0.12093983590602875,73.17303283175079,0.0290600887345679,,POOR,
20250902_120339077_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,0.08814923465251923,77.55646553847701,0.028369261188271606,,POOR,
20250902_120342396_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,0.10926077514886856,31.003001543027562,0.029151475694444446,,POOR,
20250902_120344391_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,0.1247192993760109,18.548859218451703,0.028138261959876544,,POOR,
20250902_120345539_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,0.15443359315395355,39.37108580601068,0.027691213348765432,,POOR,
20250902_120350694_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,0.16596755385398865,13.817533436080037,0.025228587962962963,,POOR,
20250902_120356004_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,0.24432402849197388,67.67144701860967,0.027664689429012346,,POOR,
20250902_120357322_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,0.36560678482055664,44.076263982263754,0.03252797067901234,,POOR,
20250902_120358900_iOS.jpg,30mm_6x8,tp,1920,1080,48,48,True,0.7344166040420532,71.42868006918853,0.09543836805555556,,POOR,
