image_filename,pattern,camera,width,height,corners_expected,corners_found,found_ok,rms_px,blur_lapl_var,coverage_frac,tilt_deg,quality_class,notes
20250902_101052341_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,0.37693995237350464,26.884713952282986,0.004408757716049383,,POOR,
20250902_101054647_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,4.287163257598877,7.547556012839908,0.004021026234567901,,POOR,
20250902_101056170_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,4.780910015106201,31.760901807756024,0.003551311728395062,,POOR,
20250902_101058395_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,0.5135951042175293,342.361554744856,0.005720727237654321,,POOR,
20250902_101100731_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,0.5561814308166504,287.99399371329383,0.006848234953703704,,POOR,
20250902_101102460_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,0.5309160947799683,165.03014949250303,0.006752266589506173,,POOR,
20250902_101104043_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,0.5109172463417053,182.67195601047268,0.005836226851851852,,POOR,
20250902_101105457_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,0.536071240901947,176.98934362809337,0.005672984182098766,,POOR,
20250902_101106997_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,1.689479947090149,45.88655521461056,0.06768470293209876,,POOR,
20250902_101108376_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,3.0300862789154053,52.68948008384967,0.06286434220679013,,POOR,
20250902_101110413_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,3.9380943775177,189.3120557879224,0.059147617669753086,,POOR,
20250902_101113539_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,3.559941530227661,24.456438043330113,0.050406780478395065,,POOR,
20250902_101115365_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,3.4828455448150635,22.265020901116465,0.05632691936728395,,POOR,
20250902_101117625_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,1.996559739112854,11.638019386471514,0.05222704475308642,,POOR,
20250902_101119577_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,1.1469815969467163,25.49207192056821,0.05037133487654321,,POOR,
20250902_101122158_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,1.5147210359573364,25.41354874217137,0.06278549382716049,,POOR,
20250902_101124714_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,2.178030014038086,42.87530862576626,0.09231987847222223,,POOR,
20250902_101127317_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,2.397406816482544,80.81599101789647,0.06575569058641975,,POOR,
20250902_101129239_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,4.202666282653809,130.3576007799437,0.11512900270061728,,POOR,
20250902_101130480_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,2.08028244972229,102.68791000905085,0.03602864583333333,,POOR,
20250902_101132191_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,5.254709720611572,188.44682242761306,0.005864197530864198,,POOR,
20250902_101133439_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,0.5232899188995361,187.3009080824591,0.007641541280864197,,POOR,
20250902_101134405_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,0.35507485270500183,119.67073542153743,0.007161699459876544,,POOR,
20250902_101135737_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,0.196440190076828,293.47334666361144,0.00900487075617284,,POOR,
20250902_101136954_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,0.3457220792770386,89.66346999096449,0.026499565972222222,,POOR,
20250902_101138419_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,0.39227691292762756,40.931816484446585,0.0742749324845679,,POOR,
20250902_101140369_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,0.12679538130760193,43.2594355721449,0.03369212962962963,,POOR,
20250902_101142308_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,0.3611348569393158,172.00725019249097,0.022038242669753086,,POOR,
20250902_101144191_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,0.27348318696022034,113.68096643502797,0.018836805555555555,,POOR,
20250902_101145779_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,0.6904413104057312,212.47482695184408,0.0572776813271605,,POOR,
20250902_101148964_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,0.9926902651786804,118.60940441741018,0.06864583333333334,,POOR,
20250902_101151451_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,4.427244663238525,127.08074708089434,0.13204402970679013,,POOR,
20250902_101154178_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,2.7392921447753906,226.13682773805786,0.12479914158950617,,POOR,
20250902_101156862_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,1.9468963146209717,680.3259799159222,0.0884104938271605,,POOR,
20250902_101159095_iOS.jpg,30mm_6x8,main,1920,1080,48,48,True,1.5634046792984009,148.71379430096573,0.164565731095679,,POOR,
